LON,LAT,NUMBER,STREET
-134.3982916,58.2790712,1407,2nd St
-134.3955069,58.279066,,
-134.3988267,58.2789754,1410,3rd St
-134.3951273,58.278975,1208,1st St
-134.3981424,58.2789535,1407,2nd St
-134.3986418,58.2788826,1406,3rd St
-134.3968228,58.2788833,1308,2nd St
-134.3953104,58.2789787,,
-134.3949814,58.2789042,1208,1st St
-134.3620466,58.2777992,,
-134.3954598,58.2789344,,
-134.3958535,58.2787731,1213,1st St
-134.3953282,58.2788663,1208,1st St
-134.3993954,58.2786697,1409,3rd St
-134.3975515,58.2786881,1309,2nd St
-134.3997059,58.2787,305,I St
-134.3956867,58.2787649,1213,1st St
-134.3965014,58.2787176,1302,2nd St
-134.395192,58.2787966,1208,1st St
-134.3955946,58.2787178,,
-134.3964092,58.2786694,1216,2nd St
-134.3992241,58.2785806,1401,3rd St
-134.3954575,58.2786458,,
-134.397366,58.2785926,1307,2nd St
-134.3950034,58.2787006,,
-134.3960126,58.2785422,1210,2nd St
-134.3997509,58.2784813,1410,4th St
-134.3979075,58.2785008,1316,3rd St
-134.395828,58.2784466,1208,2nd St
-134.3977256,58.2784033,1308,3rd St
-134.4023232,58.27828,1509,5th St
-134.3944388,58.2784091,,
-134.402065,58.278149,1505,5th St
-134.398477,58.2781957,1309,3rd St
-134.3966193,58.278214,1211,2nd St
-134.394694,58.2782719,,
-134.394295,58.2783327,,
-134.3942008,58.2782828,,
-134.394599,58.2781272,,
-134.4018072,58.2780139,1501,5th St
-134.3982919,58.2780984,1305,3rd St
-134.3964361,58.2781173,1205,2nd St
-134.3950659,58.2780723,1110,2nd St
-134.3940063,58.2781856,,
-134.3988236,58.278009,1310,4th St
-134.3969755,58.2780249,1210,3rd St
-134.3943619,58.2780009,1101,1st St
-134.4014412,58.2778239,1437,5th St
-134.3986376,58.2779127,1310,4th St
-134.3967914,58.2779288,1208,3rd St
-134.3936792,58.2780289,,
-134.3963415,58.2779729,1201,2nd St
-134.3949708,58.2779276,1106,2nd St
-134.3940424,58.2778315,,
-134.3934953,58.2779383,,
-134.3993732,58.2777148,403,H St
-134.393319,58.2778507,,
-134.3957138,58.277742,,
-134.3977358,58.2776153,1204,4th St
-134.3991887,58.2776197,,
-134.3938199,58.2777161,1003,1st St
-134.393638,58.2776663,1003,1st St
-134.397551,58.2775191,1204,4th St
-134.3997352,58.2775196,411,H St
-134.3955214,58.2775534,206,E St
-134.3960717,58.2775542,1106,3rd St
-134.3942296,58.2775431,1012,2nd St
-134.3940096,58.2774823,1006,2nd St
-134.3995518,58.2774247,1302,5th St
-134.3959033,58.2774588,1106,3rd St
-134.3939732,58.2774096,112,D St
-134.3920405,58.2773754,900,1st St
-134.4004474,58.2771409,,
-134.3984458,58.2772356,1211,4th St
-134.3918285,58.2772751,900,1st St
-134.3947722,58.2772548,1009,2nd St
-134.392373,58.2773476,900,1st St
-134.4002607,58.2770444,1301,5th St
-134.3928653,58.2772261,911,1st St
-134.3969114,58.2771802,307,F St
-134.3982602,58.2771397,1211,4th St
-134.3885764,58.2771978,115,Dock St
-134.3922356,58.277272,900,1st St
-134.3945865,58.2771588,1005,2nd St
-134.3913384,58.27715,106,Dock St
-134.3927603,58.2771472,907,1st St
-134.3921483,58.2771867,900,1st St
-134.3988099,58.2770401,1212,5th St
-134.3926849,58.2770952,907,1st St
-134.3888171,58.2771057,,
-134.3965501,58.2769789,308,E St
-134.3981647,58.2769937,408,F St
-134.3986245,58.2769441,1208,5th St
-134.3949485,58.2769651,1016,3rd St
-134.3930286,58.2769669,104,Bradley St
-134.3968484,58.2769219,314,E St
-134.3983472,58.2768962,412,F St
-134.3975222,58.2767563,1109,4th St
-134.393857,58.276773,909,2nd St
-134.3993438,58.2765588,1205,5th St
-134.3973376,58.2766608,,
-134.3935529,58.2766918,905,2nd St
-134.3961432,58.2767148,309,E St
-134.3943055,58.2767262,916,3rd St
-134.3928863,58.2767279,826,2nd St
-134.3955177,58.2766601,1017,3rd St
-134.3997181,58.2765517,,
-134.3978861,58.276561,1108,5th St
-134.3919334,58.2766667,820,Front St
-134.3960492,58.27657,315,E St
-134.3914435,58.2766724,,
-134.3942661,58.2766011,914,3rd St
-134.3939848,58.2765129,914,3rd St
-134.4032469,58.2764581,,
-134.3941754,58.276553,914,3rd St
-134.385303,58.276075,100,Savikko Rd
-134.3977019,58.2764649,1102,5th St
-134.3934613,58.2765702,804,3rd St
-134.3956811,58.2764739,308,D St
-134.3916449,58.2765411,816,Front St
-134.395954,58.2764258,312,D St
-134.3934136,58.2764739,804,3rd St
-134.3991515,58.2762717,,
-134.3984337,58.2762672,1109,5th St
-134.3916863,58.2764166,814,Front St
-134.396596,58.276276,1009,4th St
-134.3947786,58.2762746,911,3rd St
-134.3982505,58.2761692,1107,5th St
-134.3989811,58.2761669,,
-134.3914874,58.2762781,,
-134.3964101,58.2761805,1005,4th St
-134.3951844,58.2762528,309,D St
-134.3919603,58.2762742,808,Front St
-134.394594,58.2761782,907,3rd St
-134.3987952,58.2755321,,
-134.3987981,58.2760714,,
-134.3969608,58.2760799,1009,4th St
-134.3951246,58.2760892,910,4th St
-134.3915037,58.2761316,,
-134.3919656,58.2761505,,
-134.3984995,58.2760335,,
-134.3949391,58.2759932,910,4th St
-134.3966648,58.2760444,1002,5th St
-134.3983866,58.2740687,,
-134.3986816,58.2759376,514,E St
-134.3917308,58.2760283,,
-134.3968472,58.2759457,1002,5th St
-134.397873,58.2755918,,
-134.3976878,58.2754957,,
-134.3943518,58.275553,,
-134.3507439,58.2734895,,
-134.3917579,58.2752882,101,Savikko Rd
-134.3947445,58.2753163,811,4th St
-134.3933581,58.2752902,309,B St
-134.393023,58.275326,305,B St
-134.3951107,58.2752187,411,C St
-134.3945615,58.2752201,805,4th St
-134.3933599,58.2750942,751,4th St
-134.3929466,58.2751739,753,St Ann's Ave
-134.3967197,58.2750393,,
-134.3948783,58.2750032,804,5th St
-134.3941895,58.2750368,749,4th St
-134.3836706,58.2736312,115,Dock St
-134.3950366,58.2735053,,
-134.3932132,58.2750062,749,St Ann's Ave
-134.3928644,58.2750165,745,St Ann's Ave
-134.3945951,58.274861,,
-134.3927959,58.2748835,739,St Ann's Ave
-134.3938433,58.2748309,739,4th St
-134.3932473,58.2748919,730,4th St
-134.3955216,58.274804,811,5th St
-134.3943621,58.2747416,780,5th St
-134.3931413,58.2747689,726,4th St
-134.3913539,58.2746396,101,Savikko Rd
-134.3927396,58.2747802,725,St Ann's Ave
-134.3936765,58.2747246,739,4th St
-134.3917639,58.2745123,,
-134.3926937,58.2746809,,St Ann's Ave
-134.3935013,58.2746204,729,4th St
-134.3951518,58.2746115,801,5th St
-134.3929808,58.2746189,,
-134.3926522,58.2745731,719,St Ann's Ave
-134.3948709,58.2744698,755,5th St
-134.3933428,58.2745332,729,4th St
-134.3925218,58.2743715,713,St Ann's Ave
-134.3932066,58.2744579,729,4th St
-134.3946842,58.2743752,745,5th St
-134.35115,58.2723532,,
-134.3944066,58.274231,725,5th St
-134.3923768,58.2741772,709,St Ann's Ave
-134.3941268,58.2740882,721,5th St
-134.3921739,58.2739873,,
-134.3931777,58.274082,718,5th St
-134.3989567,58.2721003,,
-134.3916957,58.2740914,650,St Ann's Ave
-134.3939415,58.2739934,721,5th St
-134.3929245,58.2739509,710,5th St
-134.3916151,58.2740134,,
-134.3937553,58.2738977,715,5th St
-134.3920199,58.2738494,649,St Ann's Ave
-134.3913481,58.2738974,,
-134.3915336,58.2739462,,
-134.3925716,58.2737905,,
-134.3935679,58.2738007,705,5th St
-134.3918749,58.273745,643,St Ann's Ave
-134.3909993,58.2737357,,
-134.3912744,58.2737624,,
-134.3933839,58.2737053,705,5th St
-134.3917191,58.2736406,643,St Ann's Ave
-134.3922808,58.2736201,648,5th St
-134.3911593,58.2736223,,
-134.391803,58.2734651,640,5th St
-134.3915577,58.2732825,626,5th St
-134.3913126,58.2733553,631,St Ann's Ave
-134.3926429,58.2733214,645,5th St
-134.3906176,58.2733629,620,St Ann's Ave
-134.3904681,58.2732963,620,St Ann's Ave
-134.3912225,58.2731795,,
-134.3924574,58.2732255,633,5th St
-134.3902968,58.2732205,620,St Ann's Ave
-134.3910497,58.2730969,621,St Ann's Ave
-134.3923282,58.2731588,633,5th St
-134.3922542,58.2731219,629,5th St
-134.3908577,58.2730028,617,St Ann's Ave
-134.3901004,58.273109,,
-134.3898811,58.2730839,600,St Ann's Ave
-134.3921073,58.2730447,629,5th St
-134.390696,58.2729257,611,St Ann's Ave
-134.3939299,58.2715225,,
-134.389601,58.2729766,600,St Ann's Ave
-134.3919032,58.2729388,625,5th St
-134.3904356,58.2729122,611,St Ann's Ave
-134.3893867,58.2729001,600,St Ann's Ave
-134.3917579,58.2728647,625,5th St
-134.3916653,58.2728166,615,5th St
-134.3915316,58.2727477,615,5th St
-134.3913478,58.2726527,613,5th St
-134.3903363,58.2726227,,
-134.3893755,58.2725314,517,St Ann's Ave
-134.3891243,58.2724527,513,St Ann's Ave
-134.3877033,58.2723516,420,St Ann's Ave
-134.3889039,58.2723787,509,St Ann's Ave
-134.345505,58.2707789,,
-134.3911229,58.2723422,510,Summers St
-134.3887109,58.2722862,505,St Ann's Ave
-134.3893298,58.2722078,,
-134.3872688,58.2722018,408,St Anns Ave
-134.3868887,58.2720709,404,St Ann's Ave
-134.3902239,58.2720774,523,5th St
-134.3879473,58.2720245,417,St Ann's Ave
-134.3866033,58.2719727,400,St Ann's Ave
-134.3907801,58.271976,,
-134.3900212,58.2719905,519,5th St
-134.3877299,58.2719496,413,St Ann's Ave
-134.3862994,58.271868,306,St Ann's Ave
-134.3898043,58.2719104,515,5th St
-134.390551,58.2718816,,
-134.3875131,58.2718754,411,St Ann's Ave
-134.3895883,58.2718349,513,5th St
-134.3903,58.2718031,,
-134.3872971,58.2718007,405,St Ann's Ave
-134.3882275,58.271797,418,5th St
-134.3852352,58.2716679,226,St Ann's Ave
-134.3858798,58.2717244,304,St Ann's Ave
-134.3893637,58.2717616,507,5th St
-134.3900802,58.271727,,
-134.3880113,58.2717229,,
-134.3855388,58.2716072,,
-134.3898574,58.2716515,,
-134.3459548,58.2699988,,
-134.3847348,58.2715271,390,Jackson Way
-134.3896372,58.2715749,,
-134.3865282,58.2715378,313,St Ann's Ave
-134.3885729,58.2714954,415,5th St
-134.3863083,58.2714634,307,St Ann's Ave
-134.3849662,58.2713682,220,St Ann's Ave
-134.3883554,58.2714208,409,5th St
-134.3861007,58.2713909,305,St Ann's Ave
-134.3858446,58.2713034,223,St Ann's Ave
-134.3881918,58.2713651,409,5th St
-134.3880828,58.2713276,401,5th St
-134.3377711,58.2691182,,
-134.388834,58.2712823,,
-134.335731,58.2696935,,
-134.385555,58.2712047,215,St Ann's Ave
-134.3886056,58.2712029,,
-134.385303,58.2711187,211,St Ann's Ave
-134.3883877,58.2711292,,
-134.3861211,58.2710802,,
-134.3891189,58.2700806,,
-134.3850856,58.2710438,211,St Ann's Ave
-134.3856946,58.2709348,216,5th St
-134.3848784,58.2709637,209,St Ann's Ave
-134.393568,58.2690807,,
-134.3198087,58.2708839,,
-134.3915451,58.2707201,,
-134.3852253,58.2707788,208,5th St
-134.3897841,58.2697249,,
-134.3236317,58.2698746,,
-134.3838946,58.2703925,112,5th St
-134.3853058,58.2704002,205,5th St
-134.3849537,58.2702863,107,5th St
-134.3834294,58.2702194,116,5th St
-134.389668,58.2688192,,
-134.3846565,58.2701174,99,5th St
-134.3829881,58.2700296,118,5th St
-134.3225061,58.2693964,,
-134.3842276,58.2699122,113,5th St
-134.3393874,58.2680542,,
-134.3818062,58.2698283,402,Alaska Belle Ct
-134.3216318,58.2699613,,
-134.3212706,58.269356,,
-134.3823351,58.2695326,126,5th St
-134.3218891,58.2691061,,
-134.3859616,58.2693018,616,Alta Ct
-134.3324665,58.2686294,,
-134.3852819,58.2692979,127,6th St
-134.3867006,58.2691124,656,Alta Ct
-134.3839592,58.2691364,124,6th St
-134.3849866,58.2691174,125,6th St
-134.3831304,58.269097,515,Laurel Dr
-134.340541,58.2673257,,
-134.3835231,58.2688706,114,6th St
-134.3866583,58.2687491,660,Alta Ct
-134.3233391,58.2681661,,
-134.3857973,58.2685092,661,Alta Ct
-134.385098,58.2685553,617,Alta Ct
-134.3844598,58.2686189,613,Alta Ct
-134.3834506,58.26827,,
-134.3216844,58.2685811,,
-134.3848232,58.2674212,,
-134.3217942,58.2683965,,
-134.3833476,58.2676012,,
-134.3232826,58.2671231,,
-134.3855029,58.2663646,,
-134.3900932,58.2657979,,
-134.3248745,58.2679372,,
-134.3817015,58.2671569,,
-134.3806869,58.2665957,,
-134.3351838,58.2658812,,
-134.382566,58.2667452,,
-134.3818978,58.266121,,
-134.3243712,58.2667327,,
-134.3242835,58.2663316,,
-134.3220399,58.264553,,
-134.382741,58.2656753,,
-134.3808002,58.2653129,,
-134.3241086,58.2647999,,
-134.3869343,58.264604,,
-134.3322025,58.2643114,,
-134.3241263,58.2630503,,
-134.3225099,58.2636947,,
-134.3262879,58.2625095,,
-134.3247687,58.2619888,4411,Thane Rd
-134.326304,58.2619813,,
-134.325565,58.2612707,4411,Thane Rd
-134.3269051,58.2614212,4411,Thane Rd
-134.3270539,58.2612167,4411,Thane Rd
-134.324336,58.2607588,4451,Thane Rd
-134.3269337,58.2611681,4411,Thane Rd
-134.3234729,58.260371,,
-134.3267248,58.2610218,4411,Thane Rd
-134.3268539,58.2610699,4411,Thane Rd
-134.3184868,58.2596898,,
-134.3226507,58.2598395,4525,Thane Rd
-134.3208352,58.2600221,,
-134.3219547,58.2595243,4545,Thane Rd
-134.3177236,58.2588579,4715,Thane Rd
-134.3212862,58.2592168,4585,Thane Rd
-134.3207595,58.2589868,4615,Thane Rd
-134.3168918,58.2583974,,
-134.3306602,58.2582794,,
-134.3202295,58.2587207,4655,Thane Rd
-134.3162828,58.2581512,4801,Thane Rd
-134.3196898,58.2584479,,
-134.315532,58.2577529,4825,Thane Rd
-134.3208353,58.2580555,4660,Thane Rd
-134.3198772,58.2576149,4708,Thane Rd
-134.3418215,58.2339962,,
-134.3433651,58.2328851,,
-134.3449588,58.2313522,,
-134.3391616,58.2304978,,
-134.3407621,58.2289152,,
-134.3370165,58.2282144,,
-134.2614812,58.1975971,,
-134.7530277,58.1254026,,
-134.6377359,58.0786856,,
-134.629984,58.0786756,,
-134.6222646,58.0786546,,
-134.6299949,58.0770335,,
-134.6222456,58.0770189,,
-134.6144964,58.0770038,,
-134.6448248,58.0753532,,
-134.6300163,58.0753919,,
-134.6222497,58.0753768,,
-134.6144972,58.0753614,,
-134.6448506,58.0737109,,
-134.622261,58.0737347,,
-134.6145052,58.0737196,,
-134.7204705,58.0684558,,
-134.6222762,58.0704478,,
-134.6145285,58.0704354,,
-134.4502655,58.3040496,4280,N Douglas Hwy
-134.4499399,58.3038131,4260,N Douglas Hwy
-134.4258018,58.2924927,3040,Douglas Hwy
-134.3892287,58.287953,,
-134.388078,58.2873948,,
-134.3876949,58.2872117,,
-134.3888394,58.287767,,
-134.3884565,58.2875809,,
-134.3190075,58.2572881,4740,Thane Rd
-134.3182238,58.2569044,4800,Thane Rd
-134.4929143,58.3519724,5220,Stark St
-134.3965949,58.2791559,,
-134.436499,58.2909813,3025,Blueberry Hills Rd S
-134.4343542,58.2912043,3031,Blueberry Hills Rd S
-134.4258558,58.3001112,1230,W Ninth St
-134.4261225,58.3000214,1240,W Ninth St
-134.4264013,58.2999407,1250,W Ninth St
-134.5925457,58.3867458,3621,Killewich Dr
-134.5190931,58.3370691,,
-134.5201543,58.336964,,
-134.5196075,58.3375788,7887,N Douglas Hwy
-134.5594156,58.3936598,8482,Thunder Mountain Rd
-134.5596651,58.3936608,8482,Thunder Mountain Rd
-134.5847025,58.3825935,3375,Park Pl
-134.5846105,58.3825261,3373,Park Pl
-134.3889792,58.2727101,522,St Ann's Ave
-134.3882945,58.2725362,504,St Ann's Ave
-134.552015,58.3948207,4448,Kanat'A St
-134.5518396,58.3949872,4450,Kanat'A St
-134.739915,58.3869816,15700,Auke Rec Bypass Rd
-134.4727098,58.3348587,,
-134.9769109,58.4996161,,
-134.8666494,58.5015237,,
-134.7411992,58.3358099,,
-134.8500186,58.490476,,
-134.752284,58.3464598,,
-135.0367462,58.5294257,,
-134.9860554,58.4597204,,
-134.2566261,58.1986789,,
-134.9308189,58.5763752,,
-134.9138513,58.573721,,
-134.9093255,58.5618898,,
-134.9093853,58.5534058,,
-134.9241423,58.5480067,,
-134.9223855,58.5468477,,
-134.8685215,58.5050869,,
-134.6983415,58.3544936,,
-134.8243268,58.462304,,
-134.8246208,58.4418436,,
-134.8221566,58.4379358,,
-134.7815895,58.4334873,,
-134.7816065,58.4328238,,
-134.8040249,58.431788,,
-134.7183737,58.363073,,
-134.6647196,58.3593003,,
-134.6632757,58.3508548,,
-134.4586749,58.3272386,,
-134.4576033,58.3293587,,
-134.6413929,58.3899604,3853,Lee Ct
-134.5931508,58.3885783,,
-134.5912937,58.3889708,3815,Killewich Dr
-134.5910132,58.3899928,3831,Killewich Dr
-134.5913398,58.389754,3827,Killewich Dr
-134.5769473,58.3572393,1533,Crest St
-134.5766379,58.3571969,1529,Crest St
-134.5783017,58.3578116,1709,Crest St
-134.578009,58.3577687,1705,Crest St
-134.5777104,58.3577235,1701,Crest St
-134.5788918,58.3575773,1669,Crest St
-134.5791157,58.3576025,1677,Crest St
-134.5786937,58.3575505,1661,Crest St
-134.5784958,58.3575232,1653,Crest St
-134.578295,58.3574947,1645,Crest St
-134.5780924,58.3574672,1637,Crest St
-134.5778364,58.3574363,1625,Crest St
-134.5777942,58.3573625,1629,Crest St
-134.5780178,58.3573893,1633,Crest St
-134.5782212,58.3574177,1641,Crest St
-134.5784256,58.3574474,1649,Crest St
-134.578625,58.3574749,1657,Crest St
-134.5788233,58.3575011,1665,Crest St
-134.5790754,58.3575298,1673,Crest St
-134.5785292,58.358016,1725,Crest St
-134.5788344,58.3580601,,
-134.5782131,58.3579703,1729,Crest St
-134.5779067,58.357927,1733,Crest St
-134.5776148,58.3578855,1737,Crest St
-134.5773189,58.3578477,1741,Crest St
-134.5763409,58.3571561,1525,Crest St
-134.5745412,58.3569046,1501,Crest St
-134.5748507,58.3569468,1505,Crest St
-134.5751478,58.3569874,1509,Crest St
-134.575445,58.357029,1513,Crest St
-134.5757439,58.3570718,1517,Crest St
-134.5760429,58.3571146,1521,Crest St
-134.5725925,58.3566205,1512,Crest St
-134.5729195,58.3566675,1508,Crest St
-134.5732216,58.3567103,1504,Crest St
-134.5735284,58.3567509,1500,Crest St
-134.7657359,58.4289845,19100,Williwaw Way
-134.4103411,58.3050455,817,Basin Rd
-134.4021006,58.2812532,1664,2nd St
-134.4019844,58.28119,1662,2nd St
-134.401877,58.281155,1660,2nd St
-134.4212192,58.2874421,2627,John St
-134.4212921,58.287501,2629,John St
-134.4213504,58.2875693,2631,John St
-134.3932789,58.2772499,,
-134.3932927,58.277062,908,2nd St
-134.5816,58.3619574,9095,Glacier Hwy
-134.5706619,58.3804951,8612,Hayes Way
-134.5455359,58.3377593,8863,N Douglas Hwy
-134.5456091,58.3384006,8873,N Douglas Hwy
-134.5447539,58.3376676,8853,N Douglas Hwy
-134.5446849,58.3382686,8843,N Douglas Hwy
-134.5743585,58.393372,4124,Columbia Blvd
-134.4631225,58.3276056,2790,Egan Dr
-134.5836627,58.3823473,3364,Park Pl
-134.5836693,58.3822718,3362,Park Pl
-134.5836589,58.3821941,3360,Park Pl
-134.5836745,58.3827794,3376,Park Pl
-134.5836793,58.3826863,3374,Park Pl
-134.5836907,58.3826044,3372,Park Pl
-134.5837088,58.3825201,3370,Park Pl
-134.4885421,58.325609,6345,N Douglas Hwy
-134.4891857,58.3251134,6335,N Douglas Hwy
-134.6415707,58.3898743,3854,Lee Ct
-134.6165827,58.3942608,10970,Mendenhall Loop Rd
-134.6176372,58.3943305,10998,Mendenhall Loop Rd
-134.5870517,58.3616435,,
-134.5713797,58.3564478,1528,Crest St
-134.5717028,58.3564925,1524,Crest St
-134.5704572,58.3563196,1536,Crest St
-134.5707771,58.356364,1532,Crest St
-134.5719953,58.3565347,1520,Crest St
-134.5722806,58.3565747,1516,Crest St
-134.4006878,58.2774831,500,H St
-134.4009965,58.2776398,1407,5th St
-134.7654705,58.4326997,19500,Beardsley Way
-134.7653436,58.4331127,19550,Beardsley Way
-134.4398656,58.3106971,1410,Glacier Hwy
-134.4400068,58.3103641,1360,Glacier Hwy
-134.4613573,58.328455,2000,Salmon Creek Ln
-134.4625752,58.3298041,2000,Salmon Creek Ln
-134.4623604,58.3325642,,
-134.4551373,58.3275265,,
-134.4330107,58.3061998,,
-134.4331876,58.3061371,,
-134.4331284,58.3061062,,
-134.4320162,58.3040697,,
-134.5518059,58.3256647,,
-134.5659306,58.3823547,8502,Rainbow Row
-134.565779,58.3825152,8502,Rainbow Row
-134.4011249,58.280909,1632,2nd St
-134.4013348,58.2809632,1634,2nd St
-134.4014564,58.2810874,1640,2nd St
-134.4016116,58.2811003,1642,2nd St
-134.4017442,58.2811239,1644,2nd St
-134.4942414,58.3580171,1725,Anka St
-134.4014628,58.2976532,313,Carrol Way
-134.5769582,58.3578002,1745,Crest St
-134.5766305,58.3577543,1749,Crest St
-134.576302,58.3577098,1753,Crest St
-134.4213451,58.3015601,,
-134.4210651,58.2873168,2623,John St
-134.4211302,58.2873811,2625,John St
-134.1495571,58.2217245,,
-134.5923272,58.3604881,,Cessna Dr
-134.5871403,58.3627215,,Cessna Dr
-134.588237,58.3613085,,
-134.5807023,58.3582293,8995,Yandukin Dr
-134.5803787,58.3579048,,
-134.5812599,58.3577704,,
-134.5807047,58.3576971,,
-134.5801194,58.3576276,,
-134.5787777,58.3584798,,
-134.5785679,58.3584645,,
-134.5783629,58.358455,,
-134.5781521,58.3584345,,
-134.5779309,58.3584202,,
-134.5777219,58.3584118,,
-134.5775229,58.3583884,,
-134.5773176,58.3583811,,
-134.5770716,58.3583612,,
-134.7729019,58.4652738,,
-134.7736952,58.4671263,,
-134.958239,58.6772979,,
-134.488524,58.3593728,,
-134.4883158,58.3594071,,
-134.4881126,58.3594419,1839,Anka St
-134.4879106,58.3594763,1845,Anka St
-134.4877049,58.359513,,
-134.4875032,58.3595509,,
-134.4871479,58.3596202,,
-134.4867725,58.3596954,1921,Anka St
-134.4865546,58.3597422,,
-134.4863351,58.3597887,1941,Anka St
-134.4856992,58.3599085,,
-134.4854601,58.3599564,,
-134.4850402,58.3600522,2001,Anka St
-134.4877103,58.3589203,1836,Anka St
-134.5892078,58.3609879,,
-134.4883511,58.3587682,1806,Anka St
-134.4887789,58.3592714,,
-134.4731502,58.3344361,3524,Glacier Hwy
-134.4737481,58.3345319,3530,Glacier Hwy
-134.4736447,58.334281,3540,Glacier Hwy
-134.1075732,58.0992375,,
-134.9885636,58.4925131,,
-134.6213013,58.3608711,,
-134.617128,58.3603999,,
-134.609423,58.3609735,,
-134.6139561,58.3590021,,
-134.6047722,58.3568782,,
-134.6576697,58.3502127,,
-134.6476989,58.3429702,,
-133.5464201,58.0459122,,
-134.9697998,58.8363195,,
-134.9898414,58.8391935,,
-134.7919161,58.4894761,,No Site Address Information
-134.7945961,58.4906913,,
-134.7950681,58.4913493,,
-134.4321682,58.2989299,,
-134.4335115,58.2978045,3500,N Douglas Hwy
-134.3922441,58.2908901,,
-134.5836789,58.383224,3384,Park Pl
-134.5838176,58.3830416,3382,Park Pl
-134.5795282,58.3883799,3727,Portage Blvd
-134.5659851,58.3582002,,
-134.5659718,58.3582607,,
-133.832769,57.9604132,,
-133.8305816,57.9615503,,
